day,cluster0,cluster1,cluster2,cluster3,cluster4,cluster5
2013-02-18,13.326750904151629,5.019335085288969,5.184,15.256508000361396,12.636495630961301,7.806
2013-02-19,13.230507218140792,4.872118505545836,5.049,14.968420752968527,12.813732830212265,7.969
2013-02-20,13.591175093321311,5.0389392882078266,4.744,15.445507487403207,13.081073659051187,7.524
2013-02-21,14.87847382400723,5.319703442848797,5.216,16.956500260402695,14.345339579400752,8.032
2013-02-22,15.059408840342973,5.1748453008756465,4.904,17.062102217346403,14.474515602372039,9.264
2013-02-23,15.232391696119157,5.393881495213075,4.752,17.544451728136323,15.215076154556796,9.337
2013-02-24,16.102564979422347,5.73972737939288,4.741,18.54259989215282,16.087480646067423,8.325
2013-02-25,15.205985559657014,5.353492117980154,4.742,17.37661796613321,14.496951306242197,8.37
2013-02-26,14.589414260108311,5.259639812842954,4.753,16.66733350635001,13.938766544319613,8.657
2013-02-27,14.188669677346576,4.867366024927024,4.779,15.940086731027385,13.585297125343317,7.374
2013-02-28,13.912806860288823,4.891603034792761,4.479,15.72563086871452,13.715803993757776,6.542
2013-03-01,14.039499093953083,4.8364874491535295,4.828,15.765965408569974,13.9117153590512,6.936
2013-03-02,14.186567690433211,4.955823118272041,4.738,16.173266911048028,14.23169911985018,7.851
2013-03-03,14.540277070667882,5.102465849387038,4.72,16.96105007521943,14.439607994007492,7.783
2013-03-04,13.304307761642612,4.667825452422659,4.627,15.122502838203426,12.948856426342076,9.279
2013-03-05,12.36725000207581,4.542918856450678,4.461,14.284560144863171,12.310154807240933,7.691
2013-03-06,12.201128154963914,4.476354932224165,4.894,14.039806399432102,12.011203494007486,7.393
2013-03-07,12.346071300361016,4.542349095213078,4.43,14.38334796143521,12.283304618102362,8.983
2013-03-08,12.37427707472924,4.537337419206065,4.558,14.391930305988671,12.430717849937572,6.175
2013-03-09,12.854858301173289,4.788950379509636,4.549,15.287547752968488,13.340776527215974,9.432
2013-03-10,14.484981945036106,5.1735458251021536,4.827,17.044892620134252,14.607593004619238,8.998
2013-03-11,15.259572202436818,5.1656438991243405,4.712,17.35597521858544,14.724453184519355,9.007
2013-03-12,15.206953967599269,5.081076474956224,4.73,16.846788331492007,14.4526104837703,8.422
2013-03-13,14.252394396841165,4.8106088726795155,5.047,15.954397524006195,13.499308367290894,8.897
2013-03-14,13.747887180415171,4.653661413251598,4.745,15.530125452813618,13.26871910062422,8.484
2013-03-15,13.315162455776164,4.6480764744892,4.676,15.200105833763565,13.370205991635462,8.24
2013-03-16,13.98700992518048,4.9312043198482085,4.62,16.092841508724828,13.69466916042448,8.861
2013-03-17,14.217013536010839,5.022570344775251,4.756,16.700908622405784,14.328031211985008,9.454
2013-03-18,13.716561370487367,4.721276707297139,4.961,15.630011876974717,13.088397006117342,8.043
2013-03-19,13.156748194223846,4.637753648628144,4.718,15.099347443417685,12.436257175655431,7.967
2013-03-20,13.452015334747284,4.693149445475777,4.937,15.45490501037686,12.885770284769038,7.832
2013-03-21,13.04021118772562,4.595747227553995,5.07,15.279032010222014,13.029679152559316,8.886
2013-03-22,14.004121838357413,4.7932358429655695,4.865,15.917651007124435,13.54908613807742,8.203
2013-03-23,15.401653429693138,5.253600116112088,4.831,17.807535878626748,15.182488138701636,7.544
2013-03-24,16.81638899007222,5.593286048161117,4.989,19.13644966437795,16.25413358601747,8.691
2013-03-25,15.356079421750895,5.071387039287794,4.798,17.312614353587993,14.746564291136096,8.651
2013-03-26,15.170817687725638,5.039964973905428,5.027,17.15882240376874,14.06053307528091,9.207
2013-03-27,14.522077613447637,4.858901926094573,4.742,16.631381519204943,13.732504373782762,7.862
2013-03-28,13.961739169945844,4.649664331290138,4.924,16.009120802839448,13.360394510861418,8.761
2013-03-29,13.674284298555962,4.92469060110917,5.17,16.219067115436243,13.88220849013732,7.876
2013-03-30,13.241999095306872,4.68013426748395,4.731,15.720088279349486,13.284479403245939,9.584
2013-03-31,13.49050090523464,4.608360771161709,4.845,15.918860611357768,13.5662022476904,8.217
2013-04-01,13.594859203971115,4.793647985639233,4.997,15.837659267991759,13.483054933583022,7.903
2013-04-02,12.74325180550543,4.428246935318154,4.769,15.082525555498208,12.464808987640456,7.58
2013-04-03,13.581694948555956,4.708655574255686,4.8660000000000005,15.857738253226662,13.24955555430712,8.315
2013-04-04,13.879177798465689,4.778757151021591,5.241,16.177533297676803,13.781917601872665,7.081
2013-04-05,13.432249999729246,4.548248103093985,4.809,15.529129583118202,13.241302117977517,8.353
2013-04-06,12.461729242057755,4.463223583420902,4.854,14.671763550593683,12.545779028714117,9.526
2013-04-07,12.581351983935024,4.4720507881494465,4.868,14.756635001032528,12.557161050936333,7.277
2013-04-08,11.776974733303259,4.252023934676005,4.946,14.136557048322139,11.817865165543076,7.705
2013-04-09,12.098093862725646,4.358622300000009,4.758,14.552873519101723,12.180428218476914,8.015
2013-04-10,11.621240074819497,4.1593175715119655,4.688,13.800200308311812,11.643072407116097,7.647
2013-04-11,11.639161549458478,4.29532340863981,4.606,14.087258647857517,11.755978774781514,7.61
2013-04-12,11.701315881046938,4.202614711033268,4.563,13.62173412622612,11.731747817103617,7.392
2013-04-13,11.603107399007214,4.362852889375373,4.724,13.808615384873535,12.13153058589264,8.366
2013-04-14,11.081530683754517,4.2451412725043784,5.053,13.173397519669601,11.347470660424486,7.164
2013-04-15,10.236566786101072,3.9991115001751347,4.6530000000000005,12.334167784615394,10.19325842434457,7.674
2013-04-16,10.073981046209395,3.9692942205487536,4.72,12.232928754981936,10.093779021972534,6.763
2013-04-17,9.970344765252712,3.9833741969060155,4.635,12.152636551161587,10.066282145817727,7.136
2013-04-18,10.168446747382681,3.9150227671336775,4.671,12.25277439514715,10.151951309488144,6.616
2013-04-19,10.391154333303247,3.9156310568009314,4.604,12.495102736396511,10.523434455680404,6.269
2013-04-20,10.200353792779788,4.005559836602446,4.644,12.621260194630874,10.553699124843956,7.956
2013-04-21,10.923820399368237,4.180195563514301,4.7330000000000005,13.214676303407321,11.221438203745318,7.891
2013-04-22,10.248422378339354,3.9740256856976055,4.76,12.486442436499752,10.385675406117349,8.37
2013-04-23,9.451021661642597,3.726292469293636,4.621,11.443211667217357,9.515359551935084,6.982
2013-04-24,9.372901626624543,3.8009387040863967,4.777,11.430530717088281,9.399539324843936,6.258
2013-04-25,8.88592779512636,3.6992463513134886,4.546,10.99506659855447,8.90412234868915,5.79
2013-04-26,9.435681409296052,3.7857810859311107,4.906,11.62550025565311,9.729575532709113,6.373
2013-04-27,10.313209387815894,3.9915890250437838,4.694,12.729059369488919,10.393966292259668,7.507
2013-04-28,10.790675096750906,4.179171628429659,4.912,13.340302014093954,11.106107366416968,6.806
2013-04-29,9.880627255324912,3.8588704027437215,4.827,12.031804853897803,9.855071160299628,5.8870000000000005
2013-04-30,9.643636281227426,3.7923572680093507,4.697,11.767136294011353,9.481927593008736,6.064
2013-05-01,9.442030685649817,3.7950046697022697,4.642,11.769062984253992,9.412253434207253,5.901
2013-05-02,9.259333934837533,3.655617629655579,4.726,11.378206503820348,9.289822721722846,6.192
2013-05-03,8.901984657852,3.619732048861646,4.479,11.18662158074342,9.172290886017478,6.216
2013-05-04,9.307059566606505,3.807202568534734,4.668,11.85384666628805,9.792649186392014,8.114
2013-05-05,9.272587544404335,3.8067320488616505,4.543,11.741713991739765,9.6473645451935,7.685
2013-05-06,9.103192239350188,3.7631272622883833,4.508,11.498534846308706,9.511478150062414,6.487
2013-05-07,8.741870036371854,3.6533257448336203,4.556,11.042625707279296,9.100327091635464,5.867
2013-05-08,8.966397112093851,3.698181553239925,4.627,11.366921011461033,9.207652931960043,6.103
2013-05-09,9.280964802075806,3.761977816870989,4.55,11.54518792003097,9.52511610337079,6.0680000000000005
2013-05-10,9.086797834566793,3.707784004670168,4.689,11.443149714248804,9.471151061423228,7.169
2013-05-11,9.778314982310475,3.9715528311150057,4.568,12.389461023025277,10.194154808114874,7.292
2013-05-12,10.297408844494578,4.138354348161123,4.65,13.137767167578719,10.864235955181028,7.536
2013-05-13,9.230574006317681,3.7496654986573246,4.769,11.8565611773877,9.581986265792752,5.789
